Rank,Address,Quantity,Percentage,Value
262,0xa755985af5928548a8dbf68e9ea4e7993a221867,1158454.7589511352,0.00034273830665902156,1159613.21
263,0x69217cf12bd760d6ea850a128646b21f7a61ee07,1154717.821423427,0.0003416327031553536,1155872.54
264,0x2dc77529a90adda34fdaa9e7c4ff075bd9c7d34f,1154310.007918,0.0003415120481973565,1155464.32
265,0xa22e726e3d0ad73df1982e15e3223effda0dade0,1150000.0,0.00034023689713592035,1151150.0
266,0x045e2df638ebec29130dd3be61161cba5f00a9c8,1136431.0791907671,0.00033622242103712347,1137567.51
267,0x6321b57b6fdc14924be480c54e93294617e672ab,1136290.617690335,0.00033618086435445037,1137426.91
268,0x622167283857ba6a05e8671f8f7bf8ff42e8c85d,1134657.961116,0.00033569782956580665,1135792.62
269,0xc3784b15d0a01524538a60fcddc33f3517fc2162,1126624.368362147,0.0003333210255036983,1127750.99
270,0x66198e1a1e831bf290587778aacdcdaf020307e0,1125100.0,0.0003328700286674991,1126225.1
271,0xa3f86546de8c12f3e798e56a4e84e5ce9e1018ee,1112566.7488068133,0.0003291619638875036,1113679.32
272,0x50c1098f00d9a1cdea3d490f42dfb84f87d4ad84,1109990.0,0.00032839961169730457,1111099.99
273,0xad2e50ce69a8a62007f7bfa7801b50e55d7d53b1,1109608.914726,0.0003282868645049829,1110718.52
274,0xec6557348085aa57c72514d67070dc863c0a5a8c,1101185.8606194654,0.0003257948351192304,1102287.05
275,0x5c8b856ed2d042fd76343c23256012ef0102a06b,1100213.7387224035,0.0003255072249123659,1101313.95
276,0xfb41231d860eec59942d44ca17a37821850c1af9,1100000.0,0.0003254439885647934,1101100.0
277,0xbcf9b9515251e37626bf0351ecb65dee86048faa,1097566.2963497017,0.0003247239574530318,1098663.86
278,0xed55d1b71b6bfa952ddbc4f24375c91652878560,1097213.4760266696,0.0003246195726774188,1098310.69
279,0x240aa6f2ec915a803efaac926b34aae017f4516a,1089502.0,0.0003223380694811996,1090591.5
280,0x092a39fd9de78666695e9119dbb0dd8531fd4150,1086902.61,0.0003215690187089856,1087989.51
281,0xbcf86a23558186e19834c8447e892c7ce1be0c72,1086831.0,0.00032154783230532995,1087917.83
282,0xfc1f4589fc8c4e357c80b8a65a9a0c36976aeb83,1085932.0,0.0003212818558092211,1087017.93
283,0x92b31ccb8726a0742b383b46419a2881d33242c6,1080588.080277,0.0003197008134917455,1081668.67
284,0x50be13b54f3eebbe415d20250598d81280e56772,1080079.569549015,0.0003195503664376151,1081159.65
285,0x477b8d5ef7c2c42db84deb555419cd817c336b6f,1079785.2484133847,0.00031946328912461653,1080865.03
286,0x30cd652aacabefb4a2fbebd41e5a10e92f55460a,1072400.675291,0.00031727850282389173,1073473.08
287,0x631368120c90365dec634ed43d17a3f66ad62ba8,1070880.0,0.00031682859861296905,1071950.88
288,0x8264225ab0840ed4da64110a4d3a95d8fd0a038a,1051379.117054825,0.00031105910304368457,1052430.5
289,0x577e2e778163326fc1e8cca889c476b5162293d4,1049903.964087,0.0003106226669840553,1050953.87
290,0x84fc2a5d3b105d69f71e5a28c3b2dfe985ddde7c,1045201.51578023,0.00030923140922680536,1046246.72
291,0x7f51c8aaa6b0599abd16674e2b17fec7a9f674a1,1043229.5817568367,0.00030864799643247836,1044272.81
292,0x4e2b8e08f725b8feeabd9be30dc811e979f30ba4,1042096.6426746352,0.00030831280714728503,1043138.74
293,0x05e55d051ac0a5fb744e71704a8fa4ee3b103374,1042028.4650720537,0.00030829263624645336,1043070.49
294,0x70ccf6ab8c082c745c4a9ac71e64388d8bffed10,1040047.12778013,0.0003077064414182935,1041087.17
295,0xccdb95a55e837af41168745903ae911f3d6aae28,1033408.136037551,0.00030574224146124473,1034441.54
296,0x27f001c62d7fe0184b78a4d4526d9980e2e2a1a4,1029416.4493782378,0.0003045612683453286,1030445.87
297,0x0d9b1e53cbb251572d982d9f96520e8d40d22bb0,1028349.705075423,0.00030424566332652237,1029378.05
298,0xd6755e6ac74db436370e8a70f04195f8d6dd6852,1025391.7833808798,0.0003033705380227638,1026417.18
299,0x14fbce248098a82ad65a6b67ce14570c17e8a546,1025349.4800945016,0.00030335802224981076,1026374.83
300,0xd0ede20357a59416be186c0f96b1775471104d8a,1024757.7674749844,0.00030318295923619274,1025782.53
301,PancakeSwap V2: BSC-USD-TRX,1024365.3373556267,0.00030306685557866846,1025389.7
302,0x873b644f499f725ad842095f08aae7190726abd9,1021223.3496411301,0.0003021372728388254,1022244.57
303,0xe11cdda8deab23b20588af8a3da75e0f694e7537,1020099.425601,0.0003018047507274947,1021119.53
304,0xe691d4a2d72f2d1314639b2d4731f38d225ebf59,1019713.2494938723,0.0003016904973705928,1020732.96
305,0xbdba5e877e08afda9cb4f6389822580286d328cc,1015817.193459,0.00030053781735635575,1016833.01
306,0x22d12936e12a3dd2cc4156ab973a1d3afb11fec8,1014399.648163,0.0003001184249971726,1015414.05
307,0xeba939adb2908aecff1e8022180e587233f19ec5,1010507.7160612344,0.0002989669650822435,1011518.22
308,0x179fb29c81e220b14b5bcb08425be27f25aedf91,1009675.9321964,0.00029872087502897483,1010685.61
309,0xf9cf7816b024bce818de139773d04c4ac9e79dd1,1009588.0,0.00029869485957013876,1010597.59
310,Stargate Finance: Tether USD-LP Token,1009049.257607,0.00029853546823087795,1010058.31
311,0x8693bc0d6a85f38e348c2da6eacbdb7c6f19cd8d,1006788.73919278,0.0002978666753863799,1007795.53
312,PancakeSwap V2: SAKAI-BSC-USD,1005841.7266607297,0.00029758649399033325,1006847.57
313,0x201bfe02cc8c6a5cbab68aa68e9760cc1ec3b27d,1001851.3387996526,0.00029640590513448827,1002853.19
314,0x60ede4402a34762d608ad9ba7bd3797f5bfe544c,1001128.212265909,0.00029619196224050777,1002129.34
315,PancakeSwap V2: BSC-USD-DID 3,1001000.0,0.000296154029593962,1002001.0
316,0xe67dc4ca819beaa0e5b5c0b8245967d4fa237ccb,1000799.0717567443,0.0002960945833313252,1001799.87
317,0x8f1d5f746a883d0f57f76bc91f9f59960e49ee47,1000196.56926651,0.000295916328046287,1001196.77
318,0x7332244dad3f10cc15451f81b2983371383d6f85,1000076.0000003849,0.0002958806566436814,1001076.08
319,0x2d71cf0786ed4e2ba876ddb7cc7ddc40c4270993,1000017.9415925419,0.0002958634795893013,1001017.96
320,0x8d86e1eab9a5fb16eb32225e61e2b1f08cebc551,1000010.13768,0.0002958611707380067,1001010.15
321,0x030921d2efbb01a2d8e7d359a75e1cae67696ba2,1000000.0108483,0.00029585817463209765,1001000.01
322,0x7fa52cddac86815462c25b0b7af230bf9101d946,1000000.00015,0.00029585817146691816,1001000.0
323,0x9fb608552ee391b24b405d96e4b91655afb2c7f2,1000000.0,0.00029585817142253944,1001000.0
324,0xe3065ad15b44739771fe47cba6f06dbf93ce3df8,1000000.0,0.00029585817142253944,1001000.0
325,0x5c3fbc6328ac9a77458173fe31e87cdb3863e3af,1000000.0,0.00029585817142253944,1001000.0
326,0xfa780d756055c0d3e252adc234f8398cc8470afd,1000000.0,0.00029585817142253944,1001000.0
327,0xb327a4e8ac2556ad72cf17be1dbc22d731b29f12,1000000.0,0.00029585817142253944,1001000.0
328,0xdcd215c09faf2b0b0b0cc81833d34402f4094ead,1000000.0,0.00029585817142253944,1001000.0
329,0x644fecf9915b71ff67dfc979246af36a2758fa26,1000000.0,0.00029585817142253944,1001000.0
330,0x16a850639bc2f2248ef39615428bee9498fb9d9e,1000000.0,0.00029585817142253944,1001000.0
331,0x3ee8c27709b851faba3c349fbaca80f4bc0d1a67,1000000.0,0.00029585817142253944,1001000.0
332,0xac08aa6c26714b2ebe1869ccedd0d81799a29a0b,1000000.0,0.00029585817142253944,1001000.0
333,0xbe99eddff44ce978c5e35789e2d3a34476df9ff6,1000000.0,0.00029585817142253944,1001000.0
334,0x6d624c20292e611d0e1d4dc48e8ca752b2bfeec6,1000000.0,0.00029585817142253944,1001000.0
335,0x3b0795176501d4765b01ad3a943c8f97523a902e,999800.0,0.00029579899978825495,1000799.8
336,0x887680bc00b6e0c2f132a65af7282e1684890c28,995860.093654,0.0002946333463011513,996855.95
337,0x1dfeff70fbcc5949b29faf52196f0711e4915b2c,994825.9899287182,0.00029432739826392823,995820.82
338,0x21fb1e55ac7f1d205f18a3f7b37b63db4da5b628,992029.2186747917,0.00029349995063485443,993021.25
339,0x9cc3e6adbb56dc244e745e36cc50dfecca571577,991960.2413799891,0.0002934795431385444,992952.2
340,PancakeSwap V2: BSC-USD-THS 3,990501.0558847841,0.00029304783118616677,991491.56
341,0xe89476a97b62559221d56c162a8d69c18a265655,989362.017283,0.00029271083730826326,990351.38
342,0x95cd7d2620f847061ea3778a7b4e54507ccdbc0c,986322.701,0.0002918116307504001,987309.02
343,0xe92967645da515f5106e43cca15e7cfa71ba5d15,976479.08027523,0.00028889931512259264,977455.56
344,0x0a1fcfbe9ec7da59f556a4921c270856f3fb24c1,976475.7972114665,0.00028889834380135094,977452.27
345,0xadf48d6a252e4396f6e0de62e38917e3f1274e90,972995.510487,0.00028786867253502413,973968.51
346,0xa0fca8fa8e9c6aa77305f94be0e03908d0a42900,970914.407352049,0.0002872529611669758,971885.32
347,0x3670443fbc052e6671fb8362c43d1327884f3ff3,963736.367068,0.00028512927929413975,964700.1
348,0x2130fe4b62365ac5c833a52d84c7fdc412325c17,963551.71,0.000285074646991661,964515.26
349,0xf928bc6249e2e8d36f64c3cc82e17ed3a076337c,962947.3907358726,0.00028489585419922087,963910.34
350,0x1d733ad56b5bd78885422f463418982a2b10348c,962875.0892209873,0.00028487446320523584,963837.96
351,0xd6ee0c7603aedd329752c39d6cbbd42fe2b1f56c,959999.003940001,0.00028402354987314794,960959.0
352,0x26d0c625e5f5d6de034495fbde1f6e9377185618,959249.9387982251,0.00028380193283002576,960209.19
353,0x8ac1f296496e1ed3790c52062d6ef28b82222641,952681.2716046047,0.000281858538965438,953633.95
354,PancakeSwap V2: BSC-USD-Old Dog 2,949254.2448488993,0.0002808446250960789,950203.5
355,PancakeSwap V2: SCT-BSC-USD 3,944652.2858186325,0.0002794830979124227,945596.94
356,0xa5f2f22d3b4fccf0fee429e6a8acfc376f5afa22,943824.3567961045,0.0002792381483457499,944768.18
357,0x689d32e5d27a9254e79449224af84f962bc2f7bb,936378.565025447,0.00027703525000769024,937314.94
358,0xdb2e9a3a222697b8c808fe04847bc5fdc43175f4,936290.9434624839,0.00027700932645229477,937227.23
359,0xb019d62bd310ed75a090e145d74d51e03ee9b352,935590.677123058,0.00027680214693360345,936526.27
360,0xa5f174e44bfc964624c87f4c51c861269c5d2b38,935564.307635342,0.00027679434530518643,936499.87
361,0xfeafe253802b77456b4627f8c2306a9cebb5d681,931293.5650943402,0.00027553081122638925,932224.86
362,0x3c02290922a3618a4646e3bbca65853ea45fe7c6,927161.8221780312,0.000274308401322382,928088.98
363,0xdf1eb9112eb99fecaaa98ebc452802b8ab2f5a08,924436.5905384261,0.00027350211927278556,925361.03
364,0x5025c5775a7989dafbf5a41ab6eef572d8243b4d,917934.498046875,0.00027157842207781505,918852.43
365,0xc17c8232f86df469acd757e27fff82f1cd93a50e,909010.0,0.0002689380364048026,909919.01
366,0xa781927a58b7e99aca6e6138bcde0b3b00b84865,905956.0,0.00026803448554927814,906861.96
367,0x241c019a3f2673f5b584dcf9513ebc8b44f5db3f,905266.678508278,0.00026783054415321504,906171.95
368,0x288d4f9a4695c84559c713f11beedad7d72efd7f,899755.5054801508,0.00026620001857872007,900655.26
369,0x7b9e779aff1420fa06340f5d81928315240bee88,898613.6500746656,0.0002658621913264243,899512.26
370,0x97565722c345e8ed4e102f2dec5b18a4b3e0b8af,890106.249090151,0.00026334520722758753,890996.36
371,Huobi 1,888527.932358504,0.00026287824932543684,889416.46
372,0xe25d0e2063ab5c21082ae1f360917766ff7fa507,887639.397871741,0.0002626153691369372,888527.04
373,0x4f263c2f03d8dcd7dea928de0224e34cebd9f03c,887572.642530865,0.00026259561902385297,888460.22
374,0xe0292799c8bd645042c74a6cc2c751a6796e29e8,884147.180001,0.00026158216794349066,885031.33
375,0x3403c675cbefb2b3572823facb629f2b7c9bcdd3,880565.9999574487,0.0002605226465642707,881446.57
376,0x587a18e12afed1e0934c0b0a06b3516c57f79d02,876672.17572597,0.0002593706268473047,877548.85
377,0x7389aaf2e32872cabd766d0ceb384220e8f2a590,871398.0842174513,0.00025781024377767917,872269.48
378,0xf0c8062d1d01a3a8c393f4bd372a8c5ba5eb99cc,861249.97973098,0.00025480784414090693,862111.23
379,0x871ea22ad5888b05c94d18c651b18a19bf33a575,857783.9654229045,0.0002537823954855953,858641.75
380,0xf3a916446efea26f8cfc8a7a387e2cba649dd4dc,857549.4274,0.00025371300549500975,858406.98
381,0x105b7582d36f50175ada76e90ee5b45846bfc16a,856500.567037,0.00025340269158593496,857357.07
382,0x625f7424991d2e0e9079a27810287e14d2568233,855231.012,0.0002530270833541679,856086.24
383,0xd7fafe7b9a291d62dd01e31a85936b72f1b2284d,848527.9203035106,0.00025104391890196694,849376.45
384,0x605e2f7375ed1020d1149a2318c9b23a9332d4d3,848119.6626416438,0.00025092313253665777,848967.78
385,0x8a70b62e5fa71c336df91f0aae20766fb95c19e3,839998.01547,0.0002485202768555162,840838.01
386,0x412b607f4cbe9cae77c6f720a701cd60fa0ebd3f,838262.6271388672,0.0002480068480371592,839100.89
387,0xa4d0d886f6daae238696c8ba533f3480c26725d3,837391.9627614551,0.00024774925486653534,838229.35
388,0x65e263ecf1dbc998c9cd5cc9a3e025cc90926fab,836738.79068837,0.00024755600857136813,837575.53
389,0x330525d668209cf2457866538fce45cec122fabc,831865.55,0.00024611422049240506,832697.42
390,0xbfaccab3530992114258266d27fa34798c167b9b,829803.4884295808,0.0002455041427268202,830633.29
391,PancakeSwap V2: BSC-USD-AG 13,826379.7833206183,0.0002444912115937925,827206.16
392,0x5dbfa4537e3e86eea0680303fda27fcf3d4a3a44,824427.4067092951,0.0002439135850196383,825251.83
393,0xa7fb5ca286fc3fd67525629048a4de3ba24cba2e,822494.4333375096,0.00024334169905245337,823316.93
394,0xead4fe1224ad9b1cee595dd9c5444aab5354fbae,822474.2,0.000243335712854216,823296.67
395,0x81ba2698a73aef686bef8c7e8cd2ba382b5ae45b,819704.270315248,0.00024251620652271627,820523.97
396,0xb1da7d2c257c5700612bde35c8d7187dc80d79f1,818774.0120617886,0.00024224098201689704,819592.79
397,0x87fef0b096cf39a2812d9c9fb8fba461f2dc4f9d,817768.511698,0.00024194349651790185,818586.28
398,0x16a496982bccc4af8a0fec43aa997a5b2eccf939,816800.9026545343,0.00024165722147565018,817617.7
399,0xd193933337901aca93139fbeafe80dc23a9c392f,808845.961841791,0.0002393036872330174,809654.81
400,0xc9d9e38138fbaa98d7cfc63d3c6e8cc05f5a8c6d,806456.5800524902,0.00023859676910600457,807263.04
401,PancakeSwap V2: BSC-USD-ROO,801408.9880011915,0.0002371033977516204,802210.4
402,0xca49f298f1920a268c660eb9d38182f4b186066d,800099.13,0.00023671586555856468,800899.23
403,0x7843524175ae51f31d04802e43b6508b36da1ed6,800009.2,0.00023668925903320864,800809.21
404,0x2dacfaa0445e7a465ef4ca9adb3a245ef62435b9,800000.1771719,0.00023668658955578595,800800.18
405,0x51c11aae7241ba5f2360d33b50bab4d276622fd4,800000.0,0.00023668653713803157,800800.0
406,0x5a4aa20befdb2514ea43e592a84859f7c62ebf45,796381.259,0.00023561590304291977,797177.64
407,0x37487e6d2de350f4b4b55b5025192038af944400,792184.3739886485,0.00023437422031779068,792976.56
408,0x79c0d8f4095f5701c8ad32f64e1473401b94a32d,789506.3075137993,0.00023358189246759376,790295.81
409,0xa14385d5e27b6e65253f9e839f019d06ee6435d6,787499.9927940202,0.00023298830786330183,788287.49
410,PancakeSwap V2: BSC-USD-ETB,786638.9631489035,0.00023273356520695697,787425.6
411,PancakeSwap V2: BSC-USD-XQJ 2,785836.1644053884,0.0002324960506386803,786622.0
412,111955.bnb,783773.8676988774,0.00023188590330616121,784557.64
413,0xe0625903565bfcdd738b7ab9b156cb14dc9977b3,782550.6940038863,0.00023152401737342902,783333.24
414,0x375fc2daf6827ecb732a38d350191ba28d413174,780542.55020801,0.00023092989162202754,781323.09
415,0x53ea41b3747ce8bf6a615cd12842f9378b5a4801,775638.3180072976,0.0002294789344508932,776413.96
416,0x52cbf9240f4a73989ebb6a27324a06e40d36e3b5,774490.1445726265,0.00022913923795803547,775264.63
417,0x6af01fa1c112eb1a307d46bfe2760d3b35516cc2,774316.60732683,0.00022908789554582044,775090.92
418,0x44b64dde2e4cc3411f79921a75702eb424331396,774271.1360392583,0.00022907444249382726,775045.41
419,0x0c54fdc4d54c5b92f58ee172b0c017c61536b97a,772074.87,0.00022842465923949486,772846.94
420,0x038a2e7555cf3a4d4133cfb453647b907798b4b8,770009.13,0.00022781349318046047,770779.14
421,0xc6862e59fcbee290252200f5912fb5cf49e1476f,769520.50926573,0.00022766893074350022,770290.03
422,0x849a02be4c2ec8bbd06052c5a0cd51147994ad96,766593.4460801175,0.00022680293518176665,767360.04
423,0xe76157d446426345428b11ac761619a1fda36336,760503.3419,0.00022500112809526433,761263.85
424,0x76ba11ea06b9cee1819ae0e27c7052e09ff79986,760312.41359706,0.0002249446403966837,761072.73
425,0x439513f060478bc08754d33cc81c5c27c061ddee,760190.3360788639,0.0002249085227653784,760950.53
426,0x5a37b3e1bb2e1c1902bdebe9d1f6c7fca3ace524,756873.967352,0.00022392734797808554,757630.84
427,0xfae1896e7564b02600d5f9e1736b8d0fada2b0f2,755583.9432287569,0.00022354568379989186,756339.53
428,0xa72f0117028924512ea75c42c40a38a839a46363,750109.001,0.00022192587740344784,750859.11
429,0x7fe04fd15eedcb5b344f3ca58d0279f1015871c5,750000.8,0.00022189386525344173,750750.8
430,0x44a2295ad0fe04dc4e35c80447ef02d10700973a,750000.0,0.00022189362856690458,750750.0
431,0x4720c318707078b16e818b439c027c328e270257,749979.9600167695,0.00022188769957411068,750729.94
432,0x9f3e8de340e6cf86471a30bac4b5fd2961bd5afd,747209.77844701,0.0002210681187203732,747956.99
433,PancakeSwap V2: POT-BSC-USD,746974.9310963604,0.0002209986372126466,747721.91
434,0xe0caab61ee7a12d03b268e1f6a56537ac1b61d13,741702.5328018487,0.00021943875509422106,742444.24
435,0xd365f9bafc25afafb138665ca30cae60d18e3b16,737149.1,0.00021809158479177068,737886.25
436,0x108fd9fe1b0616578e82f9ff80f2e8aa3957369c,735884.429,0.00021771742154225957,736620.31
437,0x4712f9d0ab6d0e233aa95e8b18b312213a23e823,735264.4459950316,0.00021753399450409657,735999.71
438,0x46217f78df9f70a544cb2d734589ae117ac2a030,734241.0,0.0002172311996434568,734975.24
439,0x9a3a2e3199efd9d3e2effc1ebfcd48e47728672e,734108.3225,0.0002171919459209179,734842.43
440,0xc98f01bf2141e1140ef8f8cad99d4b021d10718f,733481.6362985625,0.00021700653568730485,734215.12
441,0x4983f8634255762a18d854790e6d35a522e2633a,733277.6609417595,0.00021694618791122584,734010.94
442,0xf7ecca83e7457015438afa29dd870d81270b0d52,732941.9265753007,0.00021684685815548166,733674.87
443,0xa38933f2e8b2a1c3dba5dc16fbb74204d75077ed,731764.187346026,0.00021649841438069583,732495.95
444,0x10786cf28808a742dfe821f24fede2c222e17e58,728351.663,0.00021548879116774566,729080.01
445,PancakeSwap V2: BSC-USD-STONE 2,726919.849172798,0.0002150651773470122,727646.77
446,0xd4930622d44e0650121c288880ee9a732f7681e8,726355.883413248,0.0002148983234686468,727082.24
447,0xb375cc0b171e515929a812180ff496d215e27352,725996.0090923,0.0002147918517101092,726722.01
448,0xbab976b054f12d573c4ac646344f1c3f658d7f2d,725215.38024868,0.0002145608962878761,725940.6
449,PancakeSwap V2: BSC-USD-SEAMAN,723393.5824988584,0.0002140219025369122,724116.98
450,0x1b0c056181370b29c177e17f336cc241c1a3abe9,721755.0413421,0.00021353712674647307,722476.8
451,PancakeSwap V2: CWT-BSC-USD,721319.6110751298,0.00021340830114390525,722040.93
452,0xa6bd62b17f6a76608d6a8559c7ef9adb372dcad7,718724.76470017,0.00021264059464028723,719443.49
453,0x3bb1ca5f73ffd5ff47134544055ffc1448e506c5,718275.64977765,0.0002125077203205519,718993.93
454,0x9ad32e3054268b849b84a8dbcc7c8f7c52e4e69a,717828.2110656933,0.00021237534192140872,718546.04
455,0x830c4759cb6c137e883abe5eebbdf80c04582d70,715813.5694015472,0.0002117792937225828,716529.38
456,0x7bdbc02e112146916760c4fe862ac1bed8fab02b,713105.1901549329,0.00021097799759116074,713818.3
457,0xa9a76fbbae04a6236fe83f4abebbe268d2246c72,713057.3306330917,0.00021096383796054364,713770.39
458,0x4c35b86c22d812f140e89eacd0f6331f9de32937,712296.8789721463,0.0002107388521226811,713009.18
459,0x0c1422237c2d4129fee7d99f74891ad9843198f4,706931.0,0.00020915131298190724,707637.93
460,0xbc193a1c76cd0e82a19a0add08d148eacaca59c9,704441.8343,0.00020841487296953753,705146.28
461,0x8833eef69724839d61e728f60de88f836926e8b4,701098.986223,0.00020742586405013294,701800.09
462,0x711f9a20eb9d332e2462175158d75e76a5b73f1c,700627.0,0.00020728622306925954,701327.63
463,0x9c3f8aaec325928f7d0db0a316d7434c564cc0ea,700000.0035647772,0.00020710072105044607,700700.0
464,0x531febfeb9a61d948c384acfbe6dcc51057aea7e,696443.094632444,0.00020604838047780949,697139.54
465,0xa8d61b8956e48dca4202f1d25c2cd5a17aba1a6d,696002.0132548498,0.00020591788294798593,696698.02
466,0x23d11438a1ff7add740d5b8b86124319cdafb592,695903.173484829,0.00020588864039436375,696599.08
467,PancakeSwap V2: POT-BSC-USD 3,693942.2839935342,0.00020530849521510758,694636.23
468,PancakeSwap V2: PVU-BSC-USD,692869.7571093091,0.00020499117937233924,693562.63
469,0xdc93559e7ba1f6181609841cbb78e5260abb437e,692158.922,0.00020478087299671612,692851.08
470,0x76accfb75b8bb7c6c295f04d19c1d184d274c853,690065.533262288,0.0002041615268327001,690755.6
471,0xc462e46ae001c9ef7c7ae281e7bc997de77d4bd8,689079.6551597514,0.0002038698467400381,689768.73
472,0x59a1a93b9957242a9a0958802c6752ea41ac8efa,688716.0,0.0002037622563894457,689404.72
473,0x5488ef5a26280dc7db446a32f3a893b478604e60,684801.75,0.000202604193541955,685486.55
474,0xe3468ff7b6c310405d17750e31ea2f5fdd93b219,683363.8109702241,0.0002021787675299884,684047.17
475,PancakeSwap V2: NfD-BSC-USD 3,681735.8206676192,0.00020169711329596612,682417.56
476,0x16ff885515dcba94e5406bff9f45ee6df33d8cd5,680813.5539734063,0.00020142425315825235,681494.37
477,0x6425bc30d0751af5181fc74a50e760b0e4a19811,675877.8506444459,0.00019996398499666198,676553.73
478,0x5ae2fb056d352cf0773e35f2f7d56c0a0bc7db90,674096.6021,0.00019943698805945318,674770.7
479,0x08558cffc624d9914d726c3ca9eaf2699604ddea,673994.7138228114,0.00019940684358007475,674668.71
480,0xace8065bfffc7d05c3bb211bb512c6704422650c,671762.33299855,0.00019874637547149005,672434.1
481,0x54c55369a6900731d22eacb0df7c0253cf19dfff,670930.6517089749,0.00019850031576594998,671601.58
482,PancakeSwap V2: BSC-USD-zksync,670116.1225338316,0.0001982593306536218,670786.24
483,0x19a1e9c33875a5aad7a86282c119ca5762b8cfba,667410.0,0.00019745870218911707,668077.41
484,PancakeSwap V2: BSC-USD-Goros 4,665793.3660872659,0.00019698040783583588,666459.16
485,PancakeSwap V2: CSD-BSC-USD 3,665521.8277196875,0.00019690007099093306,666187.35
486,0xbdeb969b1a839836e288627b4cf1c8ed75981f73,665000.0,0.00019674568399598874,665665.0
487,0x7962021aff54f4e7bb10f02613afb9b71ec5edd8,664437.6989054842,0.00019657932262237638,665102.14
488,0x2bca13e7420aac419b1cade07ad6bb1e735e0f3e,664199.4604574603,0.0001965088378307815,664863.66
489,0xc65b5b607077965a17d4597de9177f428c95a08f,663629.4575607909,0.00019634019781606735,664293.09
490,Wormhole: Token Bridge,663090.2679309425,0.0001961806741581304,663753.36
491,0x78192be89b98cd6dc02e9b592d1f73422206da20,662569.5062024479,0.00019602660254539116,663232.08
492,0x64e20a41a631c1629a4407e1e3a87c8687caf902,662066.929081,0.0001958779109972408,662729.0
493,0x1c3737d0347c019fcf8c6e19b9e93950087f58a0,660674.42650601,0.00019546592773170304,661335.1
494,0xd6eff2ba7287750e9f2cb6ca779171dfcd487f16,659750.0822106882,0.00019519245291872426,660409.83
495,0x72a53cdbbcc1b9efa39c834a540550e23463aacb,656398.0068619135,0.00019420071403556522,657054.4
496,0x6271ace39a321051b72ad117d32a94e17713d607,652857.966814989,0.0001931533642605196,653510.82
497,0x230b6304a9d2a7670bc1bbfedae92671c4ec5297,649999.71,0.0001923077256257809,650649.71
498,PancakeSwap V2: VPC-BSC-USD 6,646840.1478783995,0.00019137294335398828,647486.99
499,PancakeSwap V2: BSC-USD-TUQJ 5,645864.4626127845,0.0001910842788954195,646510.33
500,0x4a159e03d22ab1f473fe00902a1736c36f726dc1,645526.26625272,0.00019098422073874908,646171.79
501,0x4075a0c5f1ae1e9ee42aecfd814b2250dc9575da,645279.9799773,0.00019091135493165686,645925.26
502,PancakeSwap V2: BSC-USD-CERES,645057.2905172551,0.0001908454704352129,645702.35
503,0xc9d69e9fdcc2f9930fc4865b5760671ceb4a1fab,643930.729710855,0.00019051216821503508,644574.66
504,0x2d30d3a2d080b13701b5c3ebb9c50bca6acb8beb,643760.3153931526,0.0001904617497466154,644404.08
505,PancakeSwap V2: BUSD-T-DINA,643022.365100229,0.0001902434211223503,643665.39
506,0x398407a11ef778f880a809dacde2c668a0703fd5,641400.0,0.0001897634311504168,642041.4
507,0x1822e0e35d802335d9286878d2fb40e8f002bf5d,640512.2837514214,0.00018950079304437024,641152.8
508,0x8277474fce27dc24357c5603dbb21e486ac69ad6,639936.1578839711,0.0001893303414987172,640576.09
509,PancakeSwap V2: BSC-USD-PLSX,639650.6489550598,0.0001892458713490847,640290.3
510,0xce218c3be9ec837e7c2de79456daa7ed00e37652,637375.946004,0.0001885728818934547,638013.32
511,0x2b7a106079b7c7ada2bdc70dccc3e58336bc9a43,637066.173,0.00018848123301893515,637703.24
512,0x377b88f0e86aae7cbbf1f0c51206b24708d68d9a,633204.788071,0.00018733881073468268,633837.99
513,0xf9c106bf1cdefe041185a9499b2a50ff623475dd,629984.5245157037,0.00018638606944771407,630614.51
514,0x805312df467dac2d62fa3061d3d9be6dce0ad597,625910.1666755,0.0001851806373873903,626536.08
515,0x9c7dae07776a9c21ef9cb3eea5ffa45528980e9f,623893.0,0.0001845838421433224,624516.89
516,0x0d568f3dfab0ec681c082a53a15d56cd1793e128,623772.2186,0.00018454810797917655,624395.99
517,PancakeSwap V2: UVT-BSC-USD 3,622470.2004876753,0.00018416289528130512,623092.67
518,0x13684ffa18693ec4b1793f60c98d1c34ad04ef5e,620399.7971823461,0.00018355034954528328,621020.2
519,0x35921276cae4ceda2d469e431b62aa7216f182e0,619165.0,0.00018318502470883664,619784.17
520,0x653e79eee7a56cb2245381f15fa40f7b45f402bb,615130.3202820456,0.00018199133174520704,615745.45
521,0xbcd93566ee5c12ab20a01cdd26c68b55eefbac61,613045.5001878872,0.00018137452068440438,613658.55
522,0xb22e51a4e4c36a12385ddb67e4627104ccf7024e,612582.04,0.00018123740220068893,613194.62
523,0x8ef4c165ead32c95cb1595a6d1036610f78a077d,612445.9069032599,0.00018119712611161732,613058.35
524,0xe31d2791bf10339dd005074cc2a3c2ff0729af44,610301.44647154,0.00018056266996960068,610911.75
525,0x9239df3e9996c776d539eb9f01a8ae8e7957b3c3,604065.587032246,0.00017871773999864318,604669.65
526,0x4daa66817f5436ed15879a3e1ebd6a5fd510131f,603840.1569519888,0.00017865104466731463,604444.0
